product_id,part_name,price,quality_grade,year,oem_number,engine_code,mileage,brand,model,category,subcategory,scrape_date,scrape_timestamp
62418504,Brake Caliper -(Right rear),177.0,A2,2019-2027,FI02042722A,8NRFTS,17000.0,Toyota,Corolla,Brakes,Right rear,2026-02-06,2026-02-06T15:16:39+02:00
63127091,Brake Caliper -(Right rear),236.0,A2,2019-2027,FI24637030A,,53000,Toyota,Corolla,Brakes,All,2026-02-06,2026-02-06T15:16:39+02:00
63127100,Brake Caliper -(Left rear),236.0,A2,2019-2027,FI24637030A,,53000,Toyota,Corolla,Brakes,All,2026-02-06,2026-02-06T15:16:39+02:00
65309569,Brake Caliper -(Right front),236.0,A2,2019-2027,FI05351686A,2ZRFXE,17000,Toyota,Corolla,Brakes,All,2026-02-06,2026-02-06T15:16:39+02:00
65309578,Brake Caliper -(Left front),236.0,A2,2019-2027,FI05351686A,2ZRFXE,17000,Toyota,Corolla,Brakes,All,2026-02-06,2026-02-06T15:16:39+02:00
65309593,Brake Caliper -(Right rear),236.0,A2,2019-2027,FI05351686A,2ZRFXE,17000,Toyota,Corolla,Brakes,All,2026-02-06,2026-02-06T15:16:39+02:00
53950212,Brake disc -(Front),13.0,A2,1983-1987,FI06408963A,,115000,Toyota,Corolla,Brakes,Front,2026-02-06,2026-02-06T15:16:39+02:00
54483257,Brake disc -(Front),11.8,A2,1998-2001,FI06018105A,,125000,Toyota,Corolla,Brakes,Front,2026-02-06,2026-02-06T15:16:39+02:00
54491283,Brake disc -(Front),11.8,A2,1998-2001,FI06018105A,,125000,Toyota,Corolla,Brakes,Front,2026-02-06,2026-02-06T15:16:39+02:00
53950695,Brake disc -(Front),5.9,C2,1983-1987,FI06408963A,,101000,Toyota,Corolla,Brakes,Front,2026-02-06,2026-02-06T15:16:39+02:00
54474214,Brake disc -(Front),17.7,A1,1983-1987,BDC3558,,114000,Toyota,Corolla,Brakes,All,2026-02-06,2026-02-06T15:16:39+02:00
54490150,Brake disc -(Front),17.7,A2,1998-2001,FI06018105A,,66000,Toyota,Corolla,Brakes,All,2026-02-06,2026-02-06T15:16:39+02:00
54490161,Brake disc -(Front),17.7,c,1998-2001,FI06018105A,,66000,Toyota,Corolla,Brakes,All,2026-02-06,2026-02-06T15:16:39+02:00
53607268,Brake servo -,589.9,A1,2019-2027,FI02042722A,,20000,Toyota,Corolla,Brakes,Brake servo,2026-02-06,2026-02-06T15:16:39+02:00
63127022,Brake servo -,589.9,A2,2019-2027,FI24637030A,,53000,Toyota,Corolla,Brakes,Brake servo,2026-02-06,2026-02-06T15:16:39+02:00
66447576,Brake servo -,560.4,A2,2019-2027,FI07713839A,2ZRFXE,62000,Toyota,Corolla,Brakes,Brake servo,2026-02-06,2026-02-06T15:16:39+02:00
61721306,Brake servo -,504.4,A2,2019-2027,FI06509801A,2ZRFXE,119000,Toyota,Corolla,Brakes,Brake servo,2026-02-06,2026-02-06T15:16:39+02:00
61751538,Brake servo -,504.4,A2,2019-2027,FI06509801A,2ZRFXE,119000,Toyota,Corolla,Brakes,Brake servo,2026-02-06,2026-02-06T15:16:39+02:00
55161324,Caliper Bracket -,72.0,A2,2002-2007,FI06376738A,3ZZFE,230000,Toyota,Corolla,Brakes,Caliper Bracket,2026-02-06,2026-02-06T15:16:39+02:00
61766112,Caliper Bracket-,67.3,A2,2019-2027,FI06509801A,2ZRFXE,119000,Toyota,Corolla,Brakes,Caliper Bracket,2026-02-06,2026-02-06T15:16:39+02:00
61416229,Caliper Bracket -,56.0,A2,2008-2012,FI07713839A,1NDTV,262000,Toyota,Corolla,Brakes,Caliper Bracket,2026-02-06,2026-02-06T15:16:39+02:00
62463270,Caliper Bracket -(Left rear),53.1,A2,2002-2007,FI30987993A,,240000,Toyota,Corolla,Brakes,Caliper Bracket,2026-02-06,2026-02-06T15:16:39+02:00
62648549,Caliper Bracket -(Left rear),53.1,A2,2002-2007,FI30987993A,,214000,Toyota,Corolla,Brakes,Caliper Bracket,2026-02-06,2026-02-06T15:16:39+02:00
65434802,Main cylinder -,589.9,A2,2019-2027,FI27837687A,2ZRFXE,103000,Toyota,Corolla,Brakes,Main cylinder,2026-02-06,2026-02-06T15:16:39+02:00
65107261,Main cylinder -,589.9,A2,2019-2027,FI27837687A,2ZRFXE,115000,Toyota,Corolla,Brakes,Main cylinder,2026-02-06,2026-02-06T15:16:39+02:00
60058879,Main cylinder -,589.9,A2,2019-2027,FI27837687A,2ZRFXE,119000,Toyota,Corolla,Brakes,Main cylinder,2026-02-06,2026-02-06T15:16:39+02:00
66220344,Main cylinder -,589.9,A2,2019-2027,FI05028803A,2ZRFXE,52000,Toyota,Corolla,Brakes,Main cylinder,2026-02-06,2026-02-06T15:16:39+02:00
66424831,Main cylinder -,589.9,A2,2019-2027,FI27837687A,2ZRFXE,66000,Toyota,Corolla,Brakes,Main cylinder,2026-02-06,2026-02-06T15:16:39+02:00
61070893,ABS Hydraulic pump -,530.9,A2,2019-2027,FI27837687A,2ZRFXE,50000,Toyota,Corolla,Brakes,ABS Hydraulic pump,2026-02-06,2026-02-06T15:16:39+02:00
63083764,ABS Hydraulic pump -,542.7,A2,2019-2027,FI24637030A,,53000,Toyota,Corolla,Brakes,ABS Hydraulic pump,2026-02-06,2026-02-06T15:16:39+02:00
60058715,ABS Hydraulic pump-,530.9,A2,2019-2027,FI27837687A,2ZRFXE,119000,Toyota,Corolla,Brakes,ABS Hydraulic pump,2026-02-06,2026-02-06T15:16:39+02:00
66424690,ABS Hydraulic pump -,530.9,A2,2019-2027,FI27837687A,2ZRFXE,66000,Toyota,Corolla,Brakes,ABS Hydraulic pump,2026-02-06,2026-02-06T15:16:39+02:00
66456417,ABS Hydraulic pump -,504.4,A2,2019-2027,FI07713839A,2ZRFXE,62000,Toyota,Corolla,Brakes,ABS Hydraulic pump,2026-02-06,2026-02-06T15:16:39+02:00
54574587,Brake intensity regulator -,47.2,A2,2002-2007,FI15710056A,,215000,Toyota,Corolla,Brakes,Brake intensity regulator,2026-02-06,2026-02-06T15:16:39+02:00
54579182,Brake intensity regulator -,47.2,A2,2002-2007,FI15710056A,,242000,Toyota,Corolla,Brakes,Brake intensity regulator,2026-02-06,2026-02-06T15:16:39+02:00
54580238,Brake intensity regulator -,47.2,A2,2002-2007,FI15710056A,,241000,Toyota,Corolla,Brakes,Brake intensity regulator,2026-02-06,2026-02-06T15:16:39+02:00
54597165,Brake intensity regulator -,47.2,A2,2002-2007,FI03986645A,3ZZFE,103000,Toyota,Corolla,Brakes,Brake intensity regulator,2026-02-06,2026-02-06T15:16:39+02:00
54617886,Brake intensity regulator -,47.2,A2,2002-2007,FI03986645A,3ZZFE,169000,Toyota,Corolla,Brakes,Brake intensity regulator,2026-02-06,2026-02-06T15:16:39+02:00
53881176,Hand brake lever -,47.2,A2,2008-2012,FI05028803A,1NDTV,301000,Toyota,Corolla,Brakes,Hand brake lever,2026-02-06,2026-02-06T15:16:39+02:00
54365316,Hand brake lever -,47.2,A2,1998-2001,FI06376738A,,84000,Toyota,Corolla,Brakes,Hand brake lever,2026-02-06,2026-02-06T15:16:39+02:00
54598960,Hand brake lever -,47.2,A2,2002-2007,FI03986645A,3ZZFE,200000,Toyota,Corolla,Brakes,Hand brake lever,2026-02-06,2026-02-06T15:16:39+02:00
54516999,Hand brake lever-,47.2,A2,2008-2012,FI11042417A,1ADFTV,376000,Toyota,Corolla,Brakes,Hand brake lever,2026-02-06,2026-02-06T15:16:39+02:00
53882640,Hand brake lever -,41.3,A2,2002-2007,FI05028803A,3ZZFE,172000,Toyota,Corolla,Brakes,Hand brake lever,2026-02-06,2026-02-06T15:16:39+02:00
61772965,Actuator loom -(Left front),67.3,A2,2019-2027,FI06509801A,2ZRFXE,119000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Actuator loom,2026-02-06,2026-02-06T15:16:39+02:00
61772978,Actuator loom -(Left rear),67.3,A2,2019-2027,FI06509801A,2ZRFXE,119000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Actuator loom,2026-02-06,2026-02-06T15:16:39+02:00
62010234,Actuator loom -(Right rear),67.3,A1,2019-2027,FI06509801A,2ZRFXE,40000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Actuator loom,2026-02-06,2026-02-06T15:16:39+02:00
62010239,Actuator loom -(Right front),67.3,A1,2019-2027,FI06509801A,2ZRFXE,40000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Actuator loom,2026-02-06,2026-02-06T15:16:39+02:00
62010243,Actuator loom -(Left rear),67.3,A1,2019-2027,FI06509801A,2ZRFXE,40000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Actuator loom,2026-02-06,2026-02-06T15:16:39+02:00
66546356,Airbag Control unit -,336.2,A2,2019-2027,FI07713839A,2ZRFXE,62000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Airbag Control unit,2026-02-06,2026-02-06T15:16:39+02:00
65399938,Airbag Control unit -,353.9,A2,2019-2027,FI27837687A,2ZRFXE,148000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Airbag Control unit,2026-02-06,2026-02-06T15:16:39+02:00
53729424,Airbag Control unit -,259.6,A2,2002-2007,FI02154548A,,269000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Airbag Control unit,2026-02-06,2026-02-06T15:16:39+02:00
53729426,Airbag Control unit -,259.6,A2,2002-2007,FI02154548A,,128000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Airbag Control unit,2026-02-06,2026-02-06T15:16:39+02:00
54080251,Airbag Control unit -,236.0,A2,2008-2012,FI08409732A,,265000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Airbag Control unit,2026-02-06,2026-02-06T15:16:39+02:00
54547852,Airbag Front sensor -(Left),35.4,A2,1998-2001,FI15710056A,,254000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Left,2026-02-06,2026-02-06T15:16:39+02:00
54556139,Airbag Front sensor -(Left),35.4,A2,1998-2001,FI15710056A,4ZZFE,265000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Left,2026-02-06,2026-02-06T15:16:39+02:00
54578670,Airbag Front sensor -(Left),35.4,A2,1998-2001,FI15710056A,,289000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Left,2026-02-06,2026-02-06T15:16:39+02:00
53832121,Airbag Front sensor -(Left),35.4,A2,1998-2001,FI01853355A,,160000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Left,2026-02-06,2026-02-06T15:16:39+02:00
53834609,Airbag Front sensor -(Left front),35.4,A2,2002-2007,FI01853355A,,295000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Left,2026-02-06,2026-02-06T15:16:39+02:00
54652108,Airbag Front sensor-(Right front),47.2,A2,2002-2007,FI03986645A,3ZZFE,134000.0,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Right,2026-02-06,2026-02-06T15:16:39+02:00
54655734,Airbag Front sensor -(Right front),47.2,A2,2008-2012,FI03986645A,1NDTV,,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Right,2026-02-06,2026-02-06T15:16:39+02:00
54659450,Airbag Front sensor -(Right),47.2,A2,2002-2007,FI03986645A,3ZZFE,127000.0,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Right,2026-02-06,2026-02-06T15:16:39+02:00
54661374,Airbag Front sensor -(Right front),47.2,A2,1998-2001,FI03986645A,4AFE,178000.0,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Right,2026-02-06,2026-02-06T15:16:39+02:00
53941959,Airbag Front sensor -(Right front),47.2,A2,2002-2007,FI05351686A,,101000.0,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Right,2026-02-06,2026-02-06T15:16:39+02:00
54555195,Airbag Front sensor -(Left),47.2,A2,2002-2007,FI15710056A,,172000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,All,2026-02-06,2026-02-06T15:16:39+02:00
54579179,Airbag Front sensor -(Left),47.2,A2,2002-2007,FI15710056A,,242000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,All,2026-02-06,2026-02-06T15:16:39+02:00
54585113,Airbag Front sensor -(Right),47.2,A2,2002-2007,FI15710056A,,172000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,All,2026-02-06,2026-02-06T15:16:39+02:00
54469880,Airbag Front sensor -(Right),47.2,A2,2002-2007,FI06018105A,,130000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,All,2026-02-06,2026-02-06T15:16:39+02:00
64412340,Airbag Front sensor -(Right),47.2,A2,2002-2007,FI30987993A,3ZZFE,300000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,All,2026-02-06,2026-02-06T15:16:39+02:00
62999040,Aktivt kollisionsskydd Sensor -(Left),471.9,A2,2019-2027,FI27837687A,2ZRFXE,48000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Aktivt kollisionsskydd Sensor,2026-02-06,2026-02-06T15:16:39+02:00
64546679,Aktivt kollisionsskydd Sensor -,471.9,A2,2019-2027,FI27837687A,2ZRFXE,89000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Aktivt kollisionsskydd Sensor,2026-02-06,2026-02-06T15:16:39+02:00
65459574,Aktivt kollisionsskydd Sensor -(Left rear),471.9,A2,2019-2027,FI27837687A,2ZRFXE,141000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Aktivt kollisionsskydd Sensor,2026-02-06,2026-02-06T15:16:39+02:00
65399936,Injection Control unit -,589.9,A2,2019-2027,FI27837687A,2ZRFXE,148000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Injection Control unit,2026-02-06,2026-02-06T15:16:39+02:00
65257613,Injection Control unit -,530.9,A2,2019-2027,FI27837687A,2ZRFXE,80000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Injection Control unit,2026-02-06,2026-02-06T15:16:39+02:00
63047746,Injection Control unit -,530.9,A2,2019-2027,FI24637030A,,53000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Injection Control unit,2026-02-06,2026-02-06T15:16:39+02:00
61766032,Injection Control unit -,493.1,A2,2019-2027,FI06509801A,2ZRFXE,119000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Injection Control unit,2026-02-06,2026-02-06T15:16:39+02:00
66547815,Injection Control unit -,493.1,A2,2019-2027,FI07713839A,2ZRFXE,62000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Injection Control unit,2026-02-06,2026-02-06T15:16:39+02:00
62135565,Kamera Utvändig -,707.9,A2,2019-2027,FI27837687A,2ZRFXE,83000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Kamera Utvändig,2026-02-06,2026-02-06T15:16:39+02:00
66210961,Kamera Utvändig -,707.9,A2,2019-2027,FI05028803A,2ZRFXE,52000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Kamera Utvändig,2026-02-06,2026-02-06T15:16:39+02:00
65400022,Kamera Utvändig -,707.9,A2,2019-2027,FI27837687A,2ZRFXE,148000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Kamera Utvändig,2026-02-06,2026-02-06T15:16:39+02:00
54129716,Kamera Utvändig -,648.9,A1,2019-2027,FI06292622A,,18000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Kamera Utvändig,2026-02-06,2026-02-06T15:16:39+02:00
61918245,Kamera Utvändig -,599.6,A2,2019-2027,FI06509801A,2ZRFXE,40000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Kamera Utvändig,2026-02-06,2026-02-06T15:16:39+02:00
54500179,Other relay -,47.2,A2,2002-2007,FI11042417A,,419000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Other relay,2026-02-06,2026-02-06T15:16:39+02:00
54504299,Other relay -,47.2,A2,2002-2007,FI11042417A,3ZZFE,140000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Other relay,2026-02-06,2026-02-06T15:16:39+02:00
57891268,Other relay -,41.3,A2,2002-2007,FI15710056A,,189000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Other relay,2026-02-06,2026-02-06T15:16:39+02:00
57897105,Other relay -,41.3,A2,2002-2007,FI15710056A,,189000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Other relay,2026-02-06,2026-02-06T15:16:39+02:00
54547503,Other relay -,41.3,A2,2002-2007,FI15710056A,,240000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Other relay,2026-02-06,2026-02-06T15:16:39+02:00
54469879,Power steering Control unit -,236.0,A2,2002-2007,FI06018105A,,130000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Power steering Control unit,2026-02-06,2026-02-06T15:16:39+02:00
54471168,Power steering Control unit -,236.0,A2,2008-2012,FI06018105A,1ZRFAE,121000,Toyota,Corolla,Electric / Transmitter / Databox / Sensor,Power steering Control unit,2026-02-06,2026-02-06T15:16:39+02:00
